고등학교,영파여자고등학교,서울특별시 송파구 풍납동 501,37.5326565,127.1202571,고등학교,사립
고등학교,정신여자고등학교,서울특별시 송파구 잠실동 50-4,37.5091964,127.0727415,고등학교,사립
고등학교,잠실여자고등학교,서울특별시 송파구 송파동 99-2,37.5017159,127.1135991,고등학교,사립
고등학교,배명고등학교,서울특별시 송파구 삼전동 172-1,37.4984761,127.0955809,고등학교,사립
고등학교,보성고등학교,서울특별시 송파구 방이동 89-22,37.5195624,127.1351642,고등학교,사립
고등학교,문현고등학교,서울특별시 송파구 장지동 838,37.4812764,127.1287497,고등학교,공립
고등학교,잠신고등학교,서울특별시 송파구 잠실동 22-2,37.5150759,127.0889878,고등학교,공립
고등학교,오금고등학교,서울특별시 송파구 오금동 34-3,37.504487,127.1292797,고등학교,공립
고등학교,가락고등학교,서울특별시 송파구 송파동 172,37.5011923,127.1165911,고등학교,공립
고등학교,문정고등학교,서울특별시 송파구 문정동 90,37.4847089,127.1267288,고등학교,공립
고등학교,방산고등학교,서울특별시 송파구 방이동 220-5,37.508227,127.1204817,고등학교,공립
고등학교,창덕여자고등학교,서울특별시 송파구 방이동 89-6,37.5163989,127.1399737,고등학교,공립
고등학교,잠실고등학교,서울특별시 송파구 신천동 17-1,37.52293007,127.1065132,고등학교,공립
고등학교,잠일고등학교,서울특별시 송파구 잠실동 19-2,37.5140261,127.0814053,고등학교,공립
고등학교,중앙대학교사범대학부속고등학교,서울특별시 강남구 도곡동 산21,37.4919416,127.0521317,고등학교,사립
고등학교,서울세종고등학교,서울특별시 강남구 수서동 711,37.4903266,127.1026224,고등학교,사립
고등학교,진선여자고등학교,서울특별시 강남구 역삼동 713,37.501754,127.0476387,고등학교,사립
고등학교,은광여자고등학교,서울특별시 강남구 도곡동 938-10,37.4879414,127.0359252,고등학교,사립
고등학교,숙명여자고등학교,서울특별시 강남구 도곡동 91,37.4907295,127.0533366,고등학교,사립
고등학교,단국대학교사범대학부속고등학교,서울특별시 강남구 대치동 1013-3,37.4953357,127.0564936,고등학교,사립
고등학교,중산고등학교,서울특별시 강남구 일원동 714,37.485653,127.0808471,고등학교,사립
고등학교,영동고등학교,서울특별시 강남구 청담동 23-4,37.5205869,127.0426288,고등학교,사립
고등학교,청담고등학교,서울특별시 강남구 압구정동 526,37.5278836,127.0435289,고등학교,공립
고등학교,한영고등학교,서울특별시 강동구 상일동 166,37.5489092,127.1581885,고등학교,사립
고등학교,강동고등학교,서울특별시 강동구 상일동 267,37.54991683,127.1606671,고등학교,사립
고등학교,광문고등학교,서울특별시 강동구 고덕동 295,37.5602563,127.1585555,고등학교,사립
